NAME_2,education_index,health_index,publictransport_index,shop_index,green_index,composite_index,rank_composite
Kibanda,5.734525324329674,1.5673647398843904,1.72135072521508,1.4920583505088474,7.737940890654664,3.308712160835498,155
Bunya,55.28076878468284,19.935739119296304,0.9202276223182124,2.593970727661071,0.5001022691419492,14.857272420396548,80
Bubulo,63.72912466608596,17.814019465516328,1.1684106955704496,6.066567870559085,1.996734288769567,16.968188248961784,64
Bungokho,59.964808492637815,36.53841758386716,9.37313335359127,23.74353084568354,42.85356388657742,37.33175127245064,17
Manjiya,58.48467796209984,24.054529055458236,0.7652476143975306,5.125397182043024,1.5306985485174525,17.23125624903862,60
Mbale,89.53251388475935,65.92876240262625,29.593693507571068,61.82540837907047,72.39890601540269,70.97726353875264,4
Bukanga,46.62842786540936,1.989149501829747,0.6597656983893869,13.637134358386154,2.5548147489884525,11.554501943997865,107
Ibanda,64.42281955139616,25.249508692003037,9.8774630243806,0.1364661303816501,2.9141471955155005,20.28152117082128,38
Isingiro,50.56528590127765,3.0445532074030384,0.757808128451216,1.1734602791543165,2.2073044048990704,9.780753408177832,126
Kashari,60.64266868427139,9.837541936658996,1.1093482866956403,1.1398575602331842,1.7840024856751284,13.259269906549786,94
Kazo,53.72090545553979,7.406531091943723,1.025587589523729,0.31274401940741,2.971015871838409,11.528273823526634,108
Mbarara,77.56120362879513,45.51592308163545,50.23734514874919,40.90774628989182,33.78870949433309,55.00804576819262,11
Nyabushozi,42.82213877545897,18.511222157634023,0.7272431009064135,0.2766177135308675,1.4725451300121262,12.01875495879462,100
