NAME_2,education_index,health_index,publictransport_index,shop_index,green_index,composite_index,rank_composite
Ekumfi,9.925738116870017,8.48854167858707,0.2114721490165459,1.0036064455828788,32.038699744500164,9.228357571874506,119
Gomoa Central,23.706566237767944,16.73054341837755,0.229591555139603,7.093555528551579,18.62665598413951,13.944851183854798,79
Gomoa East,16.315770448671138,14.514647165449473,0.6217350945115097,9.838344851752757,32.33897809989467,14.947558358808449,70
Gomoa West,6.3809137181793805,6.763451375254115,0.1536936927345419,2.0062618682724747,19.1365555913074,6.320209592555156,164
Komenda-Edina-Eguafo-Abirem-,19.570448387122465,7.735302565741528,2.316222765649189,5.442030483712686,18.404873255727654,10.998402395797905,100
Mfantseman,23.52173663124657,11.00904096590116,0.601727637184626,3.0457612736228703,35.84446339693164,14.187005203101902,77
Twifo-Atti-Morkwa,33.934654876303334,26.86138553114678,0.5240031963639696,9.516641028903123,35.05879814225634,21.887122993492714,48
Twifo-Hemang-Lower Denkyira,19.02284369938367,12.473140367738736,0.2783798387333085,4.466401110195507,8.702439163984458,9.566180347928244,112
Upper Denkyira East,0.9205422629501472,4.277495623471923,14.540116980077148,1.0991412435712171,7.748492858003042,5.844432023262774,178
Upper Denkyira West,1.2797627069034565,2.229265427737487,4.209708702652091,0.5265839351170395,5.827223995640658,2.562898696789975,225
Abuakwa North,29.977713266626346,16.524461176027547,3.064200418699772,9.257672499888834,45.44008387452905,20.92595954957321,52
Abuakwa South,17.572162537782077,11.116493919634037,3.7461146473128553,5.901682365819994,21.31696788493878,12.22313531412472,89
Achiase,17.23506337400111,4.268705994735615,0.2793127913186555,0.5802572525585095,15.687307104447246,7.253854387871768,145
Akwapem North,20.19052541882741,4.391081348442529,1.3127319084522298,1.2114316265356515,40.389237388806535,12.307787986657662,88
Akwapem South,20.65503494379673,1.4426414922974082,1.181792114934162,4.067986150066746,30.993404032111403,11.17286057342217,98
Akyemansa,6.578739108678172,0.7784976680098352,0.3278317459960809,0.2752839027155687,15.49453486587696,3.982041022373871,206
Asene-Manso-Akroso,2.156530516438248,0.8985960763367271,0.5945449859382482,0.8756830822129494,21.75748234262878,4.259376693967269,202
Asuogyaman,17.848598537520527,2.730982630122816,5.670408353316593,2.815667234018205,34.46840495707618,12.024100239233302,91
Atiwa East,6.942002065372173,5.952277884292984,1.1650891300213482,4.552116649864962,12.309746271639693,6.244594254182065,169
Atiwa West,7.944672293075292,5.550222605171809,2.3014991038890287,2.241239098600171,18.386606961395213,6.873213316382347,153
Ayensuano,6.302392078308573,1.3752295452237888,0.6543701812275898,1.12126513013228,11.795422311274049,3.8104611966928914,207
Birim Central,29.387752236764904,17.350005573004452,0.5369205402812155,0.4187765880429799,37.043088530538704,16.208876922854284,67
Birim North,19.37303253517648,2.303103909111178,0.3490843147838238,2.446925738097826,46.0356197411215,12.737653942883357,86
Birim South,13.35275707320237,2.5935125126463947,0.3050579140312423,0.2669643501353357,21.91420725701687,6.909985815587276,150
Denkyembour,13.99576753227339,5.534532048382762,8.6268852458498,5.050512665529085,21.172493634172127,11.066118664770555,99
Fanteakwa North,0.2949099335975286,0.5095856573501177,0.4797272645028912,0.3713673693821823,18.273160235611073,3.014696851515528,220
Fanteakwa South,7.296005243869224,4.517459148827645,4.983200062360457,2.7303245067695077,10.043706213461288,5.970147544579936,176
Kwaebibirem,12.163394884445946,4.104866286087896,0.7696732456057218,3.3305642857950466,21.980981501965488,8.070914362460744,136
Kwahu Afram Plains North,6.461552758615086,4.389779477524592,1.1930730633274969,0.3148088622503976,23.785686651422857,6.265288473736586,165
Kwahu Afram Plains South,10.48872972711892,0.7543398069207511,1.1257251263115475,0.9221257084069722,11.682696259045828,4.649345000950058,195
Kwahu East,8.55888429828784,1.832707903086922,0.6748038649147077,0.921909897854877,40.836828000285315,8.961980915330674,122
Kwahu South,11.200493407605103,2.8473465776662614,3.5482725318136232,0.6292416007154916,23.2307411912578,7.568200521385009,142
Kwahu West,19.92672635616945,25.85991529753109,7.2036848416655195,6.622535731187214,34.10424264407426,19.00658640891226,56
Lower Manya-Krobo,18.098856929860595,14.07709705064948,6.518100108949112,6.320527683241066,24.45031724539096,14.264259093772724,76
New Juaben North,22.290512280031777,13.872911388163478,4.63676480658059,9.597391291487885,36.70630052043051,17.71616813423255,60
New Juaben South,44.71775567435671,47.172613092891034,15.79437905644276,23.648392960041196,60.54422299113133,40.868775583986036,22
Nsawam Adoagyiri,22.616954198852113,15.301514370764494,15.969313795232818,7.1545348958332795,44.51346513492629,21.219986666205685,50
Okere,17.148934348223218,7.718188343119711,0.8961655061581013,2.110004705671352,22.79605364374416,9.741450749014845,109
Suhum,12.61085544536952,5.771001030882355,0.8579284162431663,2.98316268215151,7.214076827381987,6.099781168216803,173
Upper Manya,15.171060446267706,9.322894354618963,0.4345582145040716,0.4245863337387651,26.91942647277185,9.645915043960947,111
Upper West Akim,16.838015224980197,5.289393972107328,0.5454843384844735,0.8711183202013889,23.980250785733435,8.85506012396028,123
West Akim,8.055423235404767,3.456702159092527,0.7074146797255788,4.749466287033044,14.49655781631087,6.259414919900965,168
Yilo-Krobo,24.12036256227389,6.618224048249358,0.9676564972609903,2.247299984526493,37.53378041642376,13.472504196434492,82
Ablekuma Central,44.97090131492031,44.598684632962275,61.31799338573821,28.645304819451113,66.38391095945245,53.6186300774525,7
Ablekuma North,41.87058939026134,48.27269294803623,58.8291651401024,22.708508704970072,69.3463643628695,51.69100767940469,9
